book_id,year,title,image_url
4898,2004.0,Blue Ocean Strategy: How to Create Uncontested Market Space and Make Competition Irrelevant,https://images.gr-assets.com/books/1416445924m/4898.jpg
6431790,2010.0,Fang,https://images.gr-assets.com/books/1344269411m/6431790.jpg
8546358,2011.0,The Peach Keeper ,https://images.gr-assets.com/books/1320549305m/8546358.jpg
815234,1984.0,The Napping House,https://images.gr-assets.com/books/1410229873m/815234.jpg
27239265,2015.0,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
33453,2007.0,You Suck ,https://images.gr-assets.com/books/1331323414m/33453.jpg
18104607,2014.0,Beautiful Oblivion,https://images.gr-assets.com/books/1398284779m/18104607.jpg
77711,1992.0,A Fire Upon The Deep,https://images.gr-assets.com/books/1333915005m/77711.jpg
6709,1999.0,"Practicing the Power of Now: Essential Teachings, Meditations, and Exercises from The Power of Now",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
19469,1990.0,The Face on the Milk Carton,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
413158,1960.0,Put Me in the Zoo,https://images.gr-assets.com/books/1327947254m/413158.jpg
6448470,2010.0,"Firelight (Firelight, #1)",https://images.gr-assets.com/books/1269737893m/6448470.jpg
9809,1972.0,Le città invisibili,https://images.gr-assets.com/books/1468623303m/9809.jpg
11096647,2011.0,Flat-Out Love ,https://images.gr-assets.com/books/1333821470m/11096647.jpg
17905709,2013.0,The Narrow Road to the Deep North,https://images.gr-assets.com/books/1374734363m/17905709.jpg
26582,1983.0,The Claiming of Sleeping Beauty,https://images.gr-assets.com/books/1340735794m/26582.jpg
6114607,2002.0, Call the midwife : a true story of the East End in the 1950s,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
10882,1966.0,Hell's Angels,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9758764,2010.0,Then Came You,https://images.gr-assets.com/books/1308787263m/9758764.jpg
395922,1991.0,The Awakening,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
73070,1994.0,It Had to Be You,https://images.gr-assets.com/books/1297088239m/73070.jpg
13707738,2011.0,Boomerang: Travels in the New Third World,https://images.gr-assets.com/books/1345046879m/13707738.jpg
7227174,2010.0,Fly Away Home,https://images.gr-assets.com/books/1267210300m/7227174.jpg
14662,1830.0,Le Rouge et le Noir,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
16183,2004.0,The Virgin's Lover,https://images.gr-assets.com/books/1441424964m/16183.jpg
332775,2007.0,Incarceron,https://images.gr-assets.com/books/1327414514m/332775.jpg
10800916,2011.0,Awake at Dawn,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
452157,2004.0,The Road to the Dark Tower: Exploring Stephen King's Magnum Opus,https://images.gr-assets.com/books/1309204235m/452157.jpg
9462795,2011.0,Starcrossed,https://images.gr-assets.com/books/1358266716m/9462795.jpg
7739934,2010.0,Night Star,https://images.gr-assets.com/books/1362336383m/7739934.jpg
67238,1988.0,Dead Poets Society ,https://images.gr-assets.com/books/1359814692m/67238.jpg
23745132,2015.0,,https://images.gr-assets.com/books/1422826024m/23745132.jpg
63720,1999.0,The Fifth Elephant,https://images.gr-assets.com/books/1327961702m/63720.jpg
1524173,2006.0,The Sorcerer in the North,https://images.gr-assets.com/books/1327918728m/1524173.jpg
639864,1946.0,Autobiography of a Yogi,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9595650,2011.0,"Hexed (Iron Druid Chronicles, #2)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
1325218,1981.0,Scary Stories to Tell in the Dark,https://images.gr-assets.com/books/1440189576m/1325218.jpg
26109394,2016.0,Fool Me Once,https://images.gr-assets.com/books/1443190440m/26109394.jpg
27323,1946.0,Hiroshima,https://images.gr-assets.com/books/1499717742m/27323.jpg
6316171,2009.0,Hate List,https://images.gr-assets.com/books/1479653095m/6316171.jpg
15283043,2013.0,,https://images.gr-assets.com/books/1358144875m/15283043.jpg
3873,1975.0,"A History of God: The 4,000-Year Quest of Judaism, Christianity, and Islam",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
16131032,2013.0,Abaddon's Gate,https://images.gr-assets.com/books/1407572059m/16131032.jpg
5932,1924.0,Veinte poemas de amor y una canción desesperada,https://images.gr-assets.com/books/1447622711m/5932.jpg
382549,1988.0,The Cardinal of the Kremlin,https://images.gr-assets.com/books/1319381380m/382549.jpg
1062516,1998.0,"No, David!",https://images.gr-assets.com/books/1360058223m/1062516.jpg
18414,1516.0,"Libellus vere aureus, nec minus salutaris quam festivus, de optimo rei publicae statu deque nova insula Utopia",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
1099301,2007.0,The Name of This Book Is Secret,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
18053060,2014.0,Dorothy Must Die,https://images.gr-assets.com/books/1381437107m/18053060.jpg
16429,2006.0,The Husband,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7048800,2010.0,The Particular Sadness of Lemon Cake,https://images.gr-assets.com/books/1320541766m/7048800.jpg
6588,2003.0,The Big Bad Wolf  ,https://images.gr-assets.com/books/1388328154m/6588.jpg
533465,2000.0,Balzac et la Petite Tailleuse chinoise,https://images.gr-assets.com/books/1403188885m/533465.jpg
18813642,2014.0,Bad Feminist ,https://images.gr-assets.com/books/1421292744m/18813642.jpg
226709,1980.0,Petals on the Wind,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6690,1975.0,Danny: The Champion of the World,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9160695,2011.0,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
19351043,2015.0,Nimona,https://images.gr-assets.com/books/1412626919m/19351043.jpg
1192,2005.0,Everyday Italian: 125 Simple and Delicious Recipes,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6537,1995.0,From Potter's Field,https://images.gr-assets.com/books/1309209800m/6537.jpg
84736,2005.0,"Mary, Mary",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
15055,1985.0,Oranges Are Not the Only Fruit,https://images.gr-assets.com/books/1267717580m/15055.jpg
16139641,2013.0,Grounded (Up In The Air #3),https://images.gr-assets.com/books/1358701028m/16139641.jpg
7977973,2007.0,I Too Had A Love Story,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
25051,1947.0,Mrs. Piggle-Wiggle,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
58962,1997.0,Trunk Music,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
18505796,2014.0,"10% Happier: How I Tamed the Voice in My Head, Reduced Stress Without Losing My Edge, and Found Self-Help That Actually Works",https://images.gr-assets.com/books/1451446393m/18505796.jpg
120230,2006.0,Barefoot Contessa at Home: Everyday Recipes You'll Make Over and Over Again,https://images.gr-assets.com/books/1320557161m/120230.jpg
32504,1998.0,Blood Work,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
41821,1972.0,The Gods Themselves,https://images.gr-assets.com/books/1351076141m/41821.jpg
6393047,2010.0,,https://images.gr-assets.com/books/1357211053m/6393047.jpg
7742,1999.0,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
13570,2004.0,ツバサ-RESERVoir CHRoNiCLE- 1,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
8962,2000.0,"Cirque Du Freak (Cirque du Freak, #1) ",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
297627,2000.0,"The League of Extraordinary Gentlemen, Vol. I",https://images.gr-assets.com/books/1327894724m/297627.jpg
169756,2002.0,Feed,https://images.gr-assets.com/books/1327891005m/169756.jpg
3819326,2009.0,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
752900,-431.0,Mήδεια,https://images.gr-assets.com/books/1328868366m/752900.jpg
6342491,2009.0,The Demon King,https://images.gr-assets.com/books/1379482652m/6342491.jpg
821056,1955.0,Hinds' Feet on High Places,https://images.gr-assets.com/books/1312284337m/821056.jpg
38333,1995.0,Black Hole,https://images.gr-assets.com/books/1327895219m/38333.jpg
19358975,2014.0,"Saga, Volume Three",https://images.gr-assets.com/books/1486028973m/19358975.jpg
20263040,2014.0,Personal,https://images.gr-assets.com/books/1468705564m/20263040.jpg
15994634,2013.0,Z: A Novel of Zelda Fitzgerald,https://images.gr-assets.com/books/1396815892m/15994634.jpg
4979,2005.0,A Man Without a Country,https://images.gr-assets.com/books/1330997432m/4979.jpg
6780660,2009.0,When I Found You,https://images.gr-assets.com/books/1377009785m/17667452.jpg
25893693,2016.0,Lilac Girls,https://images.gr-assets.com/books/1462850258m/25893693.jpg
552894,2008.0,7th Heaven,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
23664710,2015.0,Make Me,https://images.gr-assets.com/books/1467905395m/23664710.jpg
18428067,2013.0,A Constellation of Vital Phenomena,https://images.gr-assets.com/books/1408313066m/18428067.jpg
13496738,2012.0,While It Lasts,https://images.gr-assets.com/books/1332261619m/13496738.jpg
13414676,2012.0,The End of Your Life Bookclub,https://images.gr-assets.com/books/1333576665m/13414676.jpg
1672727,2007.0,Two-Way Street,https://images.gr-assets.com/books/1381750633m/1672727.jpg
16001443,2012.0,All in,https://images.gr-assets.com/books/1358492101m/16001443.jpg
1814843,2006.0,The Siege of Macindaw,https://images.gr-assets.com/books/1327445821m/1814843.jpg
49221,1961.0,A Grief Observed,https://images.gr-assets.com/books/1412529325m/49221.jpg
22416,1998.0,"Transmetropolitan, Vol. 1: Back on the Street",https://images.gr-assets.com/books/1320606005m/22416.jpg
13833,1994.0,"Emperor Mage (Immortals, #3)",https://images.gr-assets.com/books/1166573612m/13833.jpg
8099187,2010.0,Decision Points,https://images.gr-assets.com/books/1320428975m/8099187.jpg
6387565,2009.0,Witch & Wizard,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
386286,1972.0,Julie of the Wolves,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
37743,1975.0,Forever . . .,https://images.gr-assets.com/books/1327962165m/37743.jpg
22609391,2015.0,The Wright Brothers,https://images.gr-assets.com/books/1430942575m/22609391.jpg
31231,1979.0,The Matarese Circle,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
3147367,2008.0,American Lion: Andrew Jackson in the White House,https://images.gr-assets.com/books/1320480904m/3147367.jpg
15842230,2012.0,The Forgotten,https://images.gr-assets.com/books/1350923777m/15842230.jpg
16065004,2015.0,Shadows of Self,https://images.gr-assets.com/books/1435053013m/16065004.jpg
17262155,2013.0,Mad About the Boy,https://images.gr-assets.com/books/1374883586m/17262155.jpg
30633,1960.0,The Four Loves,https://images.gr-assets.com/books/1276287504m/30633.jpg
32822135,2014.0,Archer's Voice,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
11010251,2011.0,The Lost Wife,https://images.gr-assets.com/books/1394994929m/11010251.jpg
10505,2004.0,Storia della bellezza,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
18765,1934.0,"I, Claudius",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
13326831,2013.0,The Testing,https://images.gr-assets.com/books/1363452191m/13326831.jpg
17908462,2013.0,Takedown Twenty,https://images.gr-assets.com/books/1373758461m/17908462.jpg
13628209,2011.0,The Boy Who Sneaks in My Bedroom Window,https://images.gr-assets.com/books/1398682775m/13628209.jpg
13829,2006.0,Terrier,https://images.gr-assets.com/books/1398029898m/13829.jpg
8788554,2011.0,First Grave on the Right,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
18039963,2013.0,A House in the Sky,https://images.gr-assets.com/books/1370379455m/18039963.jpg
9615347,2011.0,Anya's Ghost,https://images.gr-assets.com/books/1316739317m/9615347.jpg
9912,1987.0,The Rules of Attraction,https://images.gr-assets.com/books/1468426907m/9912.jpg
30262,2005.0,"The Good, the Bad, and the Undead",https://images.gr-assets.com/books/1391023304m/30262.jpg
66693,1988.0,The Crystal Shard,https://images.gr-assets.com/books/1331146192m/66693.jpg
25622780,1966.0,Wide Sargasso Sea,https://images.gr-assets.com/books/1327870846m/44597.jpg
16286,1965.0,The Magus,https://images.gr-assets.com/books/1441323311m/16286.jpg
189811,1988.0,King of the Murgos,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
402014,2000.0,"It's OK, I'm Wearing Really Big Knickers! (Confessions of Georgia Nicolson, #2)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
20821614,2014.0,You,https://images.gr-assets.com/books/1411958102m/20821614.jpg
13618440,2014.0,Dreams of Gods & Monsters,https://images.gr-assets.com/books/1461353810m/13618440.jpg
1205297,2007.0,Playing For Pizza,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9284655,2011.0,Tiger's Curse,https://images.gr-assets.com/books/1327878915m/9284655.jpg
105,1985.0,Chapterhouse: Dune,https://images.gr-assets.com/books/1260954505m/105.jpg
20821284,2014.0,Brown Girl Dreaming,https://images.gr-assets.com/books/1424308405m/20821284.jpg
7094569,2010.0,Feed,https://images.gr-assets.com/books/1408500437m/7094569.jpg
3476,1998.0,Icy Sparks,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
77394,1917.0,Rainbow Valley,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
75024,2006.0,The Templar Legacy,https://images.gr-assets.com/books/1413393638m/75024.jpg
89165,1993.0,J is for Judgment (Kinsey Millhone #10),https://images.gr-assets.com/books/1315138239m/89165.jpg
4836308,2009.0,The Physick Book of Deliverance Dane,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
55401,2000.0,Deadhouse Gates,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
17983690,2013.0,Lick,https://images.gr-assets.com/books/1421855031m/17983690.jpg
78982,1976.0,"Not a Penny More, Not a Penny Less",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
2315892,2009.0,Best Served Cold,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
18635113,2014.0,Elizabeth Is Missing,https://images.gr-assets.com/books/1388883559m/18635113.jpg
154424,2005.0,Consent to Kill,https://images.gr-assets.com/books/1403880384m/154424.jpg
8171378,2010.0,The Warmth of Other Suns: The Epic Story of America's Great Migration ,https://images.gr-assets.com/books/1433354252m/8171378.jpg
20706317,2014.0,The First Fifteen Lives of Harry August,https://images.gr-assets.com/books/1407712314m/20706317.jpg
13623012,2011.0,El prisionero del cielo,https://images.gr-assets.com/books/1335994402m/13623012.jpg
11366,1962.0,The Guns of August,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
937249,2001.0,Separation of Power,https://images.gr-assets.com/books/1314830847m/937249.jpg
71865,1993.0,"Tomorrow, When the War Began",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6514074,2009.0,"Monuments Men: Allied Heroes, Nazi Thieves and the Greatest Treasure Hunt in History ",https://images.gr-assets.com/books/1344270659m/6514074.jpg
18140047,2014.0,Love Letters to the Dead,https://images.gr-assets.com/books/1497096111m/18140047.jpg
2535743,2007.0,War Brides,https://images.gr-assets.com/books/1341794666m/10776793.jpg
27071490,2016.0,Homegoing,https://images.gr-assets.com/books/1448108591m/27071490.jpg
7237456,2010.0,Packing for Mars: The Curious Science of Life in the Void ,https://images.gr-assets.com/books/1290480157m/7237456.jpg
3410425,2008.0,Divine Justice,https://images.gr-assets.com/books/1336266873m/3410425.jpg
3918010,2010.0,Kick-Ass,https://images.gr-assets.com/books/1343964935m/3918010.jpg
408615,2006.0,Left to Tell: Discovering God Amidst the Rwandan Holocaust,https://images.gr-assets.com/books/1328860563m/408615.jpg
6686101,2011.0,Plague,https://images.gr-assets.com/books/1277829926m/6686101.jpg
5344,1854.0,Hard Times: For These Times,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
16033842,2011.0,La Vérité sur l'affaire Harry Quebert,https://images.gr-assets.com/books/1347987605m/16033842.jpg
3722183,2015.0,A God in Ruins,https://images.gr-assets.com/books/1451442002m/3722183.jpg
6681454,2010.0,Caught,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
46202,2006.0,Magic Study,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
667985,2001.0,ちょびっツ #1,https://images.gr-assets.com/books/1487723428m/667985.jpg
57891,1999.0,バトル・ロワイアル,https://images.gr-assets.com/books/1331235272m/57891.jpg
5126859,2010.0,The Girl Who Chased the Moon,https://images.gr-assets.com/books/1320483463m/5126859.jpg
107301,1950.0,A Town Like Alice,https://images.gr-assets.com/books/1327957610m/107301.jpg
18667945,2014.0,,https://images.gr-assets.com/books/1390931472m/18667945.jpg
2485785,2006.0,The Secret Life Of CeeCee Wilkes,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
188230,1975.0,Crocodile on the Sandbank,https://images.gr-assets.com/books/1306096774m/188230.jpg
6070950,2009.0,Bed of Roses,https://images.gr-assets.com/books/1316972420m/6070950.jpg
19670,1994.0,Debt of Honor,https://images.gr-assets.com/books/1310086695m/19670.jpg
17343,1956.0,Till We Have Faces,https://images.gr-assets.com/books/1381692105m/17343.jpg
224500,2001.0,Point Blanc,https://images.gr-assets.com/books/1375494413m/224500.jpg
15676,1986.0,Strangers,https://images.gr-assets.com/books/1308458895m/15676.jpg
93794,2000.0,The Kill Artist,https://images.gr-assets.com/books/1391616227m/93794.jpg
490867,2004.0,Knuffle Bunny:  A Cautionary Tale,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
47558,1963.0,The Gashlycrumb Tinies,https://images.gr-assets.com/books/1327933644m/47558.jpg
13147230,2012.0,The Long Earth,https://images.gr-assets.com/books/1335532694m/13147230.jpg
1319,2002.0,The War of Art: Break Through the Blocks and Win Your Inner Creative Battles,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
13223520,2004.0,,https://images.gr-assets.com/books/1327184429m/13223520.jpg
11438,1981.0,What We Talk About When We Talk About Love: Stories,https://images.gr-assets.com/books/1475474209m/11438.jpg
104379,1996.0,That Summer,https://images.gr-assets.com/books/1309197116m/104379.jpg
10790290,2011.0,Theft of Swords,https://images.gr-assets.com/books/1307959785m/10790290.jpg
17286747,2013.0,Necessary Lies,https://images.gr-assets.com/books/1362226103m/17286747.jpg
218467,1977.0,Lucifer's Hammer,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
114144,1996.0,Montana Sky,https://images.gr-assets.com/books/1309197209m/114144.jpg
31548,1915.0,Of Human Bondage,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
18879761,2015.0,I Was Here,https://images.gr-assets.com/books/1405960366m/18879761.jpg
99110,1961.0,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
32527,2004.0,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
153542,1938.0,Mike Mulligan and His Steam Shovel,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
17383994,2013.0,,https://images.gr-assets.com/books/1372682053m/17383994.jpg
116296,2007.0,Making Money,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7074000,2010.0,Happy Ever After,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
10908,1993.0,Harvesting the Heart,https://images.gr-assets.com/books/1309198959m/10908.jpg
16150830,2013.0,Never Fade,https://images.gr-assets.com/books/1368460550m/16150830.jpg
3257136,2008.0,Dewey: The Small-Town Library Cat Who Touched the World,https://images.gr-assets.com/books/1398144610m/3257136.jpg
16248113,2013.0,The School for Good and Evil,https://images.gr-assets.com/books/1490529205m/16248113.jpg
30259,2007.0,For a Few Demons More ,https://images.gr-assets.com/books/1319592584m/30259.jpg
20821043,2014.0,The Secret Place,https://images.gr-assets.com/books/1396671263m/20821043.jpg
6604209,2009.0,Mistborn Trilogy Boxed Set,https://images.gr-assets.com/books/1257442247m/6604209.jpg
227729,1998.0,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6545536,2010.0,The Emperor's Code,https://images.gr-assets.com/books/1357211054m/6545536.jpg
808853,1969.0,The Complete Adventures of Curious George,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
11082037,2011.0,The Drop,https://images.gr-assets.com/books/1327935031m/11082037.jpg
500503,1992.0,美少女戦士セーラームーン 1 [Bishōjo Senshi Sailor Moon 1],https://images.gr-assets.com/books/1327981776m/500503.jpg
17331349,2014.0,,https://images.gr-assets.com/books/1395610974m/17331349.jpg
13436373,2012.0,Drama,https://images.gr-assets.com/books/1330157763m/13436373.jpg
3110,2005.0,Assassination Vacation,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
92121,1970.0,Nine Princes in Amber,https://images.gr-assets.com/books/1416090973m/92121.jpg
18144053,2014.0,The Museum of Extraordinary Things,https://images.gr-assets.com/books/1392575125m/18144053.jpg
3220405,2008.0,"Ender in Exile (The Ender Quintet, #2)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
421129,2004.0,Undead and Unwed,https://images.gr-assets.com/books/1298768655m/421129.jpg
4005,1996.0,O Monte Cinco,https://images.gr-assets.com/books/1358268472m/4005.jpg
35519,1988.0,The Power of Myth,https://images.gr-assets.com/books/1327878742m/35519.jpg
21418013,2014.0,Lock In,https://images.gr-assets.com/books/1438701397m/21418013.jpg
17380041,2013.0,Longbourn,https://images.gr-assets.com/books/1452268403m/17380041.jpg
21412202,2014.0,As You Wish: Inconceivable Tales from the Making of The Princess Bride,https://images.gr-assets.com/books/1418103917m/21412202.jpg
773276,1994.0,"Good Night, Gorilla",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
13522285,2013.0,"Severed Heads, Broken Hearts",https://images.gr-assets.com/books/1366395005m/13522285.jpg
6389704,2009.0,"In Too Deep (The 39 Clues, Book 6)",https://images.gr-assets.com/books/1357211047m/6389704.jpg
138269,1980.0,Catch Me If You Can,https://images.gr-assets.com/books/1358730242m/138269.jpg
30248,2001.0,"Narcissus in Chains (Anita Blake, Vampire Hunter, #10)",https://images.gr-assets.com/books/1386179578m/30248.jpg
119760,1989.0,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
16099159,2013.0,Claim Me,https://images.gr-assets.com/books/1358614559m/16099159.jpg
3483,2006.0,Special Topics in Calamity Physics,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
18498558,2014.0,Bird Box,https://images.gr-assets.com/books/1383949470m/18498558.jpg
12476820,2012.0,Partials,https://images.gr-assets.com/books/1337468746m/12476820.jpg
72223,2006.0,The Worst Hard Time: The Untold Story of Those Who Survived the Great American Dust Bowl,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
17802747,2013.0,What She Left Behind,https://images.gr-assets.com/books/1373226871m/17802747.jpg
3047850,2008.0,Wicked,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
184655,1999.0,Transfer of Power,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
395090,1965.0,Ariel,https://images.gr-assets.com/books/1442258738m/395090.jpg
13223349,2012.0,"Batman, Volume 1: The Court of Owls",https://images.gr-assets.com/books/1342307351m/13223349.jpg
33457,1992.0,Practical Demonkeeping,https://images.gr-assets.com/books/1429229158m/33457.jpg
46438,2006.0,The Last Templar,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6534932,2009.0,Official Book Club Selection: A Memoir According to Kathy Griffin,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
240976,1979.0,Kniha smíchu a zapomnění,https://images.gr-assets.com/books/1446568718m/240976.jpg
479415,1995.0,The Horse Whisperer,https://images.gr-assets.com/books/1320410310m/479415.jpg
9201647,2009.0,Why Men Love Bitches: From Doormat to Dreamgirl - A Woman's Guide to Holding Her Own In A Relationship,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
3047851,2010.0,Wanted,https://images.gr-assets.com/books/1325823986m/3047851.jpg
1225621,2008.0,The Outlaw Demon Wails ,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
433567,1884.0,Flatland: A Romance of Many Dimensions,https://images.gr-assets.com/books/1435435775m/433567.jpg
7728889,2012.0,The Diviners,https://images.gr-assets.com/books/1336424966m/7728889.jpg
3798703,2008.0,The Spectacular Now,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
14142,1956.0,The Art of Loving,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
537070,2007.0,Gregor and the Code of Claw,https://images.gr-assets.com/books/1365854331m/537070.jpg
64218,1990.0,Eric,https://images.gr-assets.com/books/1377865202m/64218.jpg
25102,1993.0,The Sandman: A Game of You,https://images.gr-assets.com/books/1312279891m/25102.jpg
9302,2004.0,The Other Side of the Story,https://images.gr-assets.com/books/1407107814m/9302.jpg
16729,1975.0,Beach Music,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
46601,1994.0,"An Echo in the Darkness (Mark of the Lion, #2)",https://images.gr-assets.com/books/1481920193m/46601.jpg
16429619,2014.0,The Kiss of Deception,https://images.gr-assets.com/books/1389804901m/16429619.jpg
42933,1966.0,Tai-Pan,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
8573020,2011.0,The Weird Sisters,https://images.gr-assets.com/books/1280449598m/8573020.jpg
